,subname,runs,nii_exists,rms_exists,rms_mean,rms_valid,rms_above_02,rms_above_02_valid
1901,HCD2811552_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.048382053,FALSE,0.01048218,FALSE
1902,HCD2811552_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.104554972,FALSE,0.025157233,FALSE
1903,HCD2811552_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.101786259,FALSE,0.064989518,FALSE
1904,HCD0008117_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.055890717,FALSE,0,FALSE
1905,HCD0008117_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.037456793,FALSE,0,FALSE
1906,HCD0008117_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.076838176,FALSE,0.01048218,FALSE
1907,HCD0008117_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.082166653,FALSE,0.018867925,FALSE
1908,HCD2140127_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.1259944,FALSE,0.15932914,FALSE
1909,HCD2140127_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.095328228,FALSE,0.064989518,FALSE
1910,HCD2140127_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.113538735,FALSE,0.073375262,FALSE
1911,HCD2140127_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.101922386,FALSE,0.062893082,FALSE
1912,HCD2903759_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.058825234,FALSE,0,FALSE
1913,HCD2903759_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.056856934,FALSE,0.004192872,FALSE
1914,HCD2903759_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.097402611,FALSE,0.027253669,FALSE
1915,HCD2903759_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.081497145,FALSE,0.004192872,FALSE
1916,HCD0798273_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.081375119,FALSE,0.025157233,FALSE
1917,HCD0798273_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.103238292,FALSE,0.090146751,FALSE
1918,HCD0798273_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.074538528,FALSE,0.008385744,FALSE
1919,HCD0798273_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.064211485,FALSE,0.004192872,FALSE
1920,HCD0664656_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.126895788,FALSE,0.125786164,FALSE
1921,HCD0664656_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.078795894,FALSE,0.044025157,FALSE
1922,HCD0664656_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.098784754,FALSE,0.056603774,FALSE
1923,HCD0664656_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.079132459,FALSE,0.027253669,FALSE
1924,HCD2751964_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.089129714,FALSE,0.016771488,FALSE
1925,HCD2751964_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.099229312,FALSE,0.054507338,FALSE
1926,HCD2751964_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.07270985,FALSE,0.002096436,FALSE
1927,HCD2751964_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.071572758,FALSE,0.008385744,FALSE
1928,HCD1826661_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.060369128,FALSE,0.008385744,FALSE
1929,HCD1826661_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.025669673,FALSE,0,FALSE
1930,HCD1826661_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.057166305,FALSE,0.002096436,FALSE
1931,HCD1826661_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.043229577,FALSE,0,FALSE
1932,HCD2311633_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.112884745,FALSE,0.073375262,FALSE
1933,HCD2311633_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.132687199,FALSE,0.096436059,FALSE
1934,HCD2311633_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.121702499,FALSE,0.077568134,FALSE
1935,HCD2311633_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.070810688,FALSE,0.012578616,FALSE
1936,HCD1404231_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.085794462,FALSE,0.025157233,FALSE
1937,HCD1404231_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.070482446,FALSE,0.033542977,FALSE
1938,HCD1404231_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.062456031,FALSE,0,FALSE
1939,HCD1404231_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.043975745,FALSE,0.002096436,FALSE
1940,HCD2957277_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.051060928,FALSE,0,FALSE
1941,HCD2957277_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.060056549,FALSE,0,FALSE
1942,HCD2957277_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.083466584,FALSE,0,FALSE
1943,HCD2957277_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.071928131,FALSE,0,FALSE
1944,HCD2565664_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.111869114,FALSE,0.088050314,FALSE
1945,HCD2565664_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.087814723,FALSE,0.018867925,FALSE
1946,HCD2565664_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.099264138,FALSE,0.027253669,FALSE
1947,HCD2565664_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.084195453,FALSE,0.006289308,FALSE
1948,HCD1522338_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.073791986,FALSE,0,FALSE
1949,HCD1522338_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.08837165,FALSE,0.044025157,FALSE
1950,HCD1522338_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.093437721,FALSE,0.041928721,FALSE
1951,HCD1522338_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.117396077,FALSE,0.094339623,FALSE
1952,HCD2483561_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.082957243,FALSE,0.006289308,FALSE
1953,HCD2483561_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.049160863,FALSE,0,FALSE
1954,HCD2483561_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.081018084,FALSE,0.01048218,FALSE
1955,HCD2483561_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.060291541,FALSE,0.01048218,FALSE
1956,HCD2062537_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.080728493,FALSE,0.037735849,FALSE
1957,HCD2062537_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.044900513,FALSE,0.012578616,FALSE
1958,HCD2062537_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.08880614,FALSE,0.027253669,FALSE
1959,HCD2062537_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.079317861,FALSE,0.004192872,FALSE
1960,HCD1847972_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.068730423,FALSE,0,FALSE
1961,HCD1847972_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.0430432,FALSE,0,FALSE
1962,HCD1847972_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.062840408,FALSE,0,FALSE
1963,HCD1847972_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.05592452,FALSE,0,FALSE
1964,HCD0145733_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.053241573,FALSE,0,FALSE
1965,HCD0145733_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.033623645,FALSE,0,FALSE
1966,HCD0145733_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.064934077,FALSE,0,FALSE
1967,HCD0145733_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.064014756,FALSE,0,FALSE
1968,HCD0311320_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.10556564,FALSE,0.041928721,FALSE
1969,HCD0311320_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.098283956,FALSE,0.014675052,FALSE
1970,HCD0311320_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.114845752,FALSE,0.06918239,FALSE
1971,HCD0311320_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.111212731,FALSE,0.035639413,FALSE
1972,HCD2737869_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.079836215,FALSE,0.004192872,FALSE
1973,HCD2737869_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.078925635,FALSE,0.006289308,FALSE
1974,HCD2737869_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.123286692,FALSE,0.106918239,FALSE
1975,HCD2737869_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.083160798,FALSE,0.002096436,FALSE
1976,HCD2504038_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.053702765,FALSE,0.002096436,FALSE
1977,HCD2504038_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.033926601,FALSE,0,FALSE
1978,HCD2504038_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.059546689,FALSE,0,FALSE
1979,HCD2504038_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.031486529,FALSE,0,FALSE
1980,HCD1930353_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.069732136,FALSE,0.002096436,FALSE
1981,HCD1930353_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.046000435,FALSE,0,FALSE
1982,HCD1930353_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.05218428,FALSE,0.008385744,FALSE
1983,HCD1930353_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.047559099,FALSE,0.016771488,FALSE
1984,HCD0215829_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.039205894,FALSE,0,FALSE
1985,HCD0215829_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.026450136,FALSE,0,FALSE
1986,HCD0215829_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.081423755,FALSE,0.044025157,FALSE
1987,HCD0215829_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.095841723,FALSE,0.102725367,FALSE
1988,HCD1946469_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.109333081,FALSE,0.083857442,FALSE
1989,HCD1946469_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.082418363,FALSE,0.027253669,FALSE
1990,HCD1946469_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.110528751,FALSE,0.048218029,FALSE
1991,HCD1946469_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.078433434,FALSE,0.023060797,FALSE
1992,HCD1961263_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.085514603,FALSE,0.002096436,FALSE
1993,HCD1961263_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.064071256,FALSE,0.002096436,FALSE
1994,HCD1961263_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.103675338,FALSE,0.031446541,FALSE
1995,HCD1961263_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.106107303,FALSE,0.052410901,FALSE
1996,HCD2828569_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.073417426,FALSE,0.014675052,FALSE
1997,HCD2828569_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.068103628,FALSE,0.018867925,FALSE
1998,HCD2828569_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.070911734,FALSE,0.01048218,FALSE
1999,HCD2828569_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.049478998,FALSE,0,FALSE
2000,HCD2926973_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.080334599,FALSE,0.018867925,FALSE
2001,HCD2926973_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.0895083,FALSE,0.041928721,FALSE
2002,HCD2926973_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.103612825,FALSE,0.044025157,FALSE
2003,HCD2926973_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.087543618,FALSE,0.025157233,FALSE
2004,HCD0559760_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.057591867,FALSE,0.006289308,FALSE
2005,HCD0559760_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.044854284,FALSE,0,FALSE
2006,HCD0559760_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.080493994,FALSE,0.016771488,FALSE
2007,HCD0559760_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.039927646,FALSE,0,FALSE
2008,HCD1801140_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.119412295,FALSE,0.090146751,FALSE
2009,HCD1801140_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.079384179,FALSE,0.004192872,FALSE
2010,HCD1801140_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.077456064,FALSE,0,FALSE
2011,HCD1801140_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.056931178,FALSE,0,FALSE
2012,HCD2751560_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.086065101,FALSE,0.002096436,FALSE
2013,HCD2751560_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.081289224,FALSE,0.006289308,FALSE
2014,HCD2751560_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.090773135,FALSE,0,FALSE
2015,HCD2751560_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.062634397,FALSE,0,FALSE
2016,HCD0185442_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.073715767,FALSE,0.002096436,FALSE
2017,HCD0185442_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.064237951,FALSE,0.002096436,FALSE
2018,HCD0185442_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.058814281,FALSE,0.004192872,FALSE
2019,HCD0185442_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.063315685,FALSE,0.029350105,FALSE
2020,HCD0750649_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.187856242,FALSE,0.496855346,TRUE
2021,HCD0750649_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.142535161,FALSE,0.226415094,FALSE
2022,HCD0750649_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.171284174,FALSE,0.41509434,TRUE
2023,HCD0750649_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.128950059,FALSE,0.081761006,FALSE
2024,HCD1111822_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.055221577,FALSE,0.006289308,FALSE
2025,HCD1111822_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.028766284,FALSE,0,FALSE
2026,HCD1111822_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.065313557,FALSE,0.016771488,FALSE
2027,HCD1111822_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.039413694,FALSE,0.01048218,FALSE
2028,HCD1184950_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.130976085,FALSE,0.144654088,FALSE
2029,HCD1184950_V1_MR,rfMRI_REST1_PA,FALSE,FALSE,,,,
2030,HCD1184950_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.088149986,FALSE,0.025157233,FALSE
2031,HCD1184950_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.077049856,FALSE,0.020964361,FALSE
2032,HCD0684460_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.086106661,FALSE,0.029350105,FALSE
2033,HCD0684460_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.042671698,FALSE,0.002096436,FALSE
2034,HCD0684460_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.085657912,FALSE,0.027253669,FALSE
2035,HCD0684460_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.062792713,FALSE,0.012578616,FALSE
2036,HCD2785678_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.055314142,FALSE,0,FALSE
2037,HCD2785678_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.049533785,FALSE,0.004192872,FALSE
2038,HCD2785678_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.06577692,FALSE,0.006289308,FALSE
2039,HCD2785678_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.055322031,FALSE,0.006289308,FALSE
2040,HCD0777265_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.077337609,FALSE,0.002096436,FALSE
2041,HCD0777265_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.064350195,FALSE,0,FALSE
2042,HCD0777265_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.080041366,FALSE,0.002096436,FALSE
2043,HCD0777265_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.071659191,FALSE,0,FALSE
2044,HCD0461844_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.040284297,FALSE,0.002096436,FALSE
2045,HCD0461844_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.0315395,FALSE,0.01048218,FALSE
2046,HCD0461844_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.049362942,FALSE,0.016771488,FALSE
2047,HCD0461844_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.041650157,FALSE,0.016771488,FALSE
2048,HCD2990073_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.079026336,FALSE,0,FALSE
2049,HCD2990073_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.059866348,FALSE,0,FALSE
2050,HCD2990073_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.093280767,FALSE,0.004192872,FALSE
2051,HCD2990073_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.056981628,FALSE,0.002096436,FALSE
2052,HCD1039032_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.073092682,FALSE,0,FALSE
2053,HCD1039032_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.060618976,FALSE,0.002096436,FALSE
2054,HCD1039032_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.064167118,FALSE,0,FALSE
2055,HCD1039032_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.062467908,FALSE,0,FALSE
2056,HCD1969986_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.077109904,FALSE,0.01048218,FALSE
2057,HCD1969986_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.049117751,FALSE,0,FALSE
2058,HCD1969986_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.051624691,FALSE,0.012578616,FALSE
2059,HCD1969986_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.060318531,FALSE,0.008385744,FALSE
2060,HCD0772760_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.098803795,FALSE,0.035639413,FALSE
2061,HCD0772760_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.080120813,FALSE,0.016771488,FALSE
2062,HCD0772760_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.08672845,FALSE,0.020964361,FALSE
2063,HCD0772760_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.083439965,FALSE,0.031446541,FALSE
2064,HCD1518448_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.095098823,FALSE,0.031446541,FALSE
2065,HCD1518448_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.087352262,FALSE,0.046121593,FALSE
2066,HCD1518448_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.063264776,FALSE,0.004192872,FALSE
2067,HCD1518448_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.059322522,FALSE,0.014675052,FALSE
2068,HCD1203928_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.149446608,FALSE,0.125786164,FALSE
2069,HCD1203928_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.125054349,FALSE,0.094339623,FALSE
2070,HCD1203928_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.262490342,TRUE,0.306079665,TRUE
2071,HCD1203928_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.219756185,TRUE,0.27672956,TRUE
2072,HCD0185644_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.083607717,FALSE,0.006289308,FALSE
2073,HCD0185644_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.06276737,FALSE,0.008385744,FALSE
2074,HCD0185644_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.073279355,FALSE,0,FALSE
2075,HCD0185644_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.089373079,FALSE,0.046121593,FALSE
2076,HCD1553551_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.065423569,FALSE,0,FALSE
2077,HCD1553551_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.044307548,FALSE,0,FALSE
2078,HCD1553551_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.081462655,FALSE,0,FALSE
2079,HCD1553551_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.053521412,FALSE,0,FALSE
2080,HCD2905460_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.078446832,FALSE,0.023060797,FALSE
2081,HCD2905460_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.100881455,FALSE,0.05870021,FALSE
2082,HCD2905460_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.124841257,FALSE,0.140461216,FALSE
2083,HCD2905460_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.101941383,FALSE,0.113207547,FALSE
2084,HCD0245636_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.116262504,FALSE,0.088050314,FALSE
2085,HCD0245636_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.107731919,FALSE,0.085953878,FALSE
2086,HCD0245636_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.120998619,FALSE,0.083857442,FALSE
2087,HCD0245636_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.124753576,FALSE,0.109014675,FALSE
2088,HCD2939275_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.094186839,FALSE,0.002096436,FALSE
2089,HCD2939275_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.051675601,FALSE,0,FALSE
2090,HCD2939275_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.057475209,FALSE,0,FALSE
2091,HCD2939275_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.040605505,FALSE,0,FALSE
2092,HCD0808654_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.103748795,FALSE,0.041928721,FALSE
2093,HCD0808654_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.083652599,FALSE,0.01048218,FALSE
2094,HCD0808654_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.089070101,FALSE,0.012578616,FALSE
2095,HCD0808654_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.07800905,FALSE,0.035639413,FALSE
2096,HCD1119030_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.103887747,FALSE,0.041928721,FALSE
2097,HCD1119030_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.067391273,FALSE,0.004192872,FALSE
2098,HCD1119030_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.107925599,FALSE,0.031446541,FALSE
2099,HCD1119030_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.074845633,FALSE,0.002096436,FALSE
2100,HCD1778070_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.18315947,FALSE,0.22851153,FALSE
2101,HCD1778070_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.16340041,FALSE,0.188679245,FALSE
2102,HCD1778070_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.165370978,FALSE,0.180293501,FALSE
2103,HCD1778070_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.127077337,FALSE,0.184486373,FALSE
2104,HCD1838567_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.08410639,FALSE,0.052410901,FALSE
2105,HCD1838567_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.088525924,FALSE,0.054507338,FALSE
2106,HCD1838567_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.096982999,FALSE,0.125786164,FALSE
2107,HCD1838567_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.084873529,FALSE,0.048218029,FALSE
2108,HCD1686267_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.057175538,FALSE,0.006289308,FALSE
2109,HCD1686267_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.036634823,FALSE,0,FALSE
2110,HCD1686267_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.067863638,FALSE,0,FALSE
2111,HCD1686267_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.055358008,FALSE,0,FALSE
2112,HCD0372542_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.104943858,FALSE,0.06918239,FALSE
2113,HCD0372542_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.074866649,FALSE,0.044025157,FALSE
2114,HCD0372542_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.089056894,FALSE,0.046121593,FALSE
2115,HCD0372542_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.076422126,FALSE,0.037735849,FALSE
2116,HCD2833461_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.092816069,FALSE,0.025157233,FALSE
2117,HCD2833461_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.084160956,FALSE,0.041928721,FALSE
2118,HCD2833461_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.069567734,FALSE,0.004192872,FALSE
2119,HCD2833461_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.050758574,FALSE,0.006289308,FALSE
2120,HCD1594767_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.057380052,FALSE,0,FALSE
2121,HCD1594767_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.035912432,FALSE,0,FALSE
2122,HCD1594767_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.061057035,FALSE,0,FALSE
2123,HCD1594767_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.060712362,FALSE,0,FALSE
2124,HCD0796067_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.204495268,TRUE,0.220125786,FALSE
2125,HCD0796067_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.142540081,FALSE,0.161425577,FALSE
2126,HCD0796067_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.135660333,FALSE,0.144654088,FALSE
2127,HCD0796067_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.124146523,FALSE,0.104821803,FALSE
2128,HCD2164242_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.05253395,FALSE,0,FALSE
2129,HCD2164242_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.051083726,FALSE,0.006289308,FALSE
2130,HCD2164242_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.060019163,FALSE,0,FALSE
2131,HCD2164242_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.057159769,FALSE,0.002096436,FALSE
2132,HCD2336346_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.101250451,FALSE,0.06918239,FALSE
