,subname,task,directions,RMS_mean,RMS_ab_25,RMS_ab_25_invalid
713,162733,REST2,RL,0.17191414913268038,0.33916666666666667,True
714,164030,REST2,RL,0.07964110822855053,0.005,False
715,164939,REST2,RL,0.23542854380965347,0.39,True
716,167238,REST2,RL,0.13360783639187923,0.1525,False
717,168240,REST2,RL,0.257147190009095,0.6358333333333334,True
718,169949,REST2,RL,0.1684470358902358,0.3233333333333333,True
719,170631,REST2,RL,0.23126747546138365,0.5125,True
720,171633,REST2,RL,0.2362115094091853,0.44083333333333335,True
721,172938,REST2,RL,0.15489115908822104,0.26166666666666666,True
722,173435,REST2,RL,0.09993612741159902,0.04416666666666667,False
723,173536,REST2,RL,0.0954161343255883,0.035,False
724,173738,REST2,RL,0.14241133584650126,0.16916666666666666,False
725,173839,REST2,RL,0.22501701701404828,0.5725,True
726,173940,REST2,RL,0.11795739339991984,0.08,False
727,174437,REST2,RL,0.1682405167373273,0.29083333333333333,True
728,175035,REST2,RL,0.29497083042857486,0.68,True
729,175237,REST2,RL,0.13118385963728482,0.14333333333333334,False
730,175338,REST2,RL,0.09220586272543049,0.023333333333333334,False
731,175439,REST2,RL,0.4168704968705491,0.8508333333333333,True
732,175742,REST2,RL,0.10512488257104945,0.035833333333333335,False
733,176037,REST2,RL,0.1752988466056565,0.39416666666666667,True
734,178950,REST2,RL,0.10613807005762503,0.0475,False
735,179346,REST2,RL,0.12133468111948488,0.095,False
736,181131,REST2,RL,0.24206664597795766,0.58,True
737,181232,REST2,RL,0.1122095382470368,0.04083333333333333,False
738,183034,REST2,RL,0.20238159840635697,0.4608333333333333,True
739,185139,REST2,RL,0.11891402251571968,0.07416666666666667,False
740,185442,REST2,RL,0.1314070417124566,0.14,False
741,186141,REST2,RL,0.1899537565000637,0.42583333333333334,True
742,186444,REST2,RL,0.15893240566653077,0.22666666666666666,False
743,187345,REST2,RL,0.09110014719626532,0.0175,False
744,188448,REST2,RL,0.10745029017424784,0.0275,False
745,188549,REST2,RL,0.14583065744449017,0.21083333333333334,False
746,189450,REST2,RL,0.23912589836295864,0.535,True
747,191033,REST2,RL,0.11476331918608451,0.07083333333333333,False
748,192035,REST2,RL,0.12604344972508605,0.1,False
749,192136,REST2,RL,0.09787838296151832,0.030833333333333334,False
750,192843,REST2,RL,0.12565485682567584,0.06166666666666667,False
751,194645,REST2,RL,0.08724645739828626,0.025,False
752,194746,REST2,RL,0.19515438181214692,0.3875,True
753,195445,REST2,RL,0.08841521963614218,0.013333333333333334,False
754,195849,REST2,RL,0.14667423044805394,0.2375,False
755,195950,REST2,RL,0.1554266363704936,0.20083333333333334,False
756,197348,REST2,RL,0.1940307799623145,0.43416666666666665,True
757,198855,REST2,RL,0.13277777822396591,0.175,False
758,199453,REST2,RL,0.14625174521286358,0.20166666666666666,False
759,199958,REST2,RL,0.19183644027566465,0.3858333333333333,True
760,200008,REST2,RL,0.19815586325970963,0.495,True
761,200311,REST2,RL,0.1314107138299274,0.19666666666666666,False
762,200614,REST2,RL,0.20834360541955677,0.5008333333333334,True
763,201111,REST2,RL,0.11341810539701996,0.04666666666666667,False
764,202719,REST2,RL,0.11794586665185368,0.06166666666666667,False
765,203418,REST2,RL,0.13230516344575913,0.13916666666666666,False
766,203923,REST2,RL,0.15123683740977312,0.22166666666666668,False
767,204319,REST2,RL,0.12633536114958013,0.10416666666666667,False
768,204521,REST2,RL,0.15259691765651676,0.24166666666666667,False
769,204622,REST2,RL,0.16391925913480826,0.26916666666666667,True
770,205119,REST2,RL,0.12893768219660987,0.13,False
771,206222,REST2,RL,0.13243858275578446,0.06166666666666667,False
772,208125,REST2,RL,0.10310915936317078,0.04666666666666667,False
773,208327,REST2,RL,0.0902216171109675,0.010833333333333334,False
774,209228,REST2,RL,0.13433077300704155,0.11666666666666667,False
775,210415,REST2,RL,0.22930074172167206,0.5575,True
776,211215,REST2,RL,0.09599558326036114,0.028333333333333332,False
777,211316,REST2,RL,0.1573794839635293,0.2475,False
778,211922,REST2,RL,0.15939703455071044,0.24916666666666668,False
779,212015,REST2,RL,0.12827797934296187,0.11166666666666666,False
780,212419,REST2,RL,0.1313840736883245,0.10083333333333333,False
781,213421,REST2,RL,0.20858480527514786,0.4608333333333333,True
782,214019,REST2,RL,0.21104265469781694,0.5108333333333334,True
783,214221,REST2,RL,0.13012042124830087,0.1075,False
784,214423,REST2,RL,0.19121495926488444,0.4633333333333333,True
785,214524,REST2,RL,0.14937992927600172,0.22416666666666665,False
786,220721,REST2,RL,0.13586981505650267,0.1875,False
787,221319,REST2,RL,0.26025986434273374,0.5691666666666667,True
788,227432,REST2,RL,0.3170264409358667,0.6141666666666666,True
789,228434,REST2,RL,0.1747586064063044,0.26416666666666666,True
790,248339,REST2,RL,0.14216808039897144,0.195,False
791,250932,REST2,RL,0.11482219676363609,0.07,False
792,255639,REST2,RL,0.13239443228241563,0.08416666666666667,False
793,257542,REST2,RL,0.17371628911241765,0.3383333333333333,True
794,257845,REST2,RL,0.1373993466340424,0.20416666666666666,False
795,268850,REST2,RL,0.10541583585365757,0.0325,False
796,285446,REST2,RL,0.10259223091047423,0.025,False
797,293748,REST2,RL,0.18319998630410178,0.4266666666666667,True
798,297655,REST2,RL,0.10185997916366775,0.04,False
799,298051,REST2,RL,0.37101346502734517,0.7858333333333334,True
800,299154,REST2,RL,0.12472608636103859,0.06916666666666667,False
801,300618,REST2,RL,0.08246394662201416,0.005833333333333334,False
802,303119,REST2,RL,0.1271757183448568,0.11,False
803,304727,REST2,RL,0.1602224685523898,0.26916666666666667,True
804,308331,REST2,RL,0.29647657065260724,0.6475,True
805,309636,REST2,RL,0.10624087823558079,0.04,False
806,310621,REST2,RL,0.12482369992846377,0.05,False
807,316633,REST2,RL,0.12124416388828567,0.06,False
808,316835,REST2,RL,0.12299369566797376,0.10083333333333333,False
809,318637,REST2,RL,0.18804453743387536,0.39416666666666667,True
810,336841,REST2,RL,0.12182625872191795,0.085,False
811,361941,REST2,RL,0.10928448980989187,0.07083333333333333,False
812,371843,REST2,RL,0.16072482506398225,0.24166666666666667,False
813,377451,REST2,RL,0.13003338128520536,0.0975,False
814,380036,REST2,RL,0.15301624396545843,0.24833333333333332,False
815,381038,REST2,RL,0.11744772985596122,0.06916666666666667,False
816,386250,REST2,RL,0.14329960112298104,0.16,False
817,387959,REST2,RL,0.1719164368196211,0.20916666666666667,False
818,393247,REST2,RL,0.2341250320652538,0.525,True
819,393550,REST2,RL,0.13456022964663855,0.13666666666666666,False
820,395251,REST2,RL,0.15249180380114838,0.22416666666666665,False
821,395756,REST2,RL,0.12715141580886155,0.13666666666666666,False
822,397154,REST2,RL,0.1376352390582349,0.15083333333333335,False
823,397760,REST2,RL,0.20235418358790258,0.435,True
824,412528,REST2,RL,0.17060454486825202,0.2575,True
825,414229,REST2,RL,0.1452351495676324,0.23666666666666666,False
826,432332,REST2,RL,0.13701899380440313,0.12916666666666668,False
827,433839,REST2,RL,0.30638827766572596,0.67,True
828,436845,REST2,RL,0.16467151035507005,0.2683333333333333,True
829,449753,REST2,RL,0.1666693656448,0.285,True
830,459453,REST2,RL,0.10766826516562754,0.05,False
831,479762,REST2,RL,0.08838407333598469,0.019166666666666665,False
832,495255,REST2,RL,0.2773176364354124,0.6116666666666667,True
833,499566,REST2,RL,0.14822695937264066,0.20833333333333334,False
834,510326,REST2,RL,0.146158997498057,0.20333333333333334,False
835,517239,REST2,RL,0.21006458736396516,0.455,True
836,520228,REST2,RL,0.15094257412315307,0.22333333333333333,False
837,524135,REST2,RL,0.10379668631465734,0.049166666666666664,False
838,525541,REST2,RL,0.16081731438761498,0.2825,True
839,529549,REST2,RL,0.14001837251774452,0.15416666666666667,False
840,529953,REST2,RL,0.09873760335778642,0.02,False
841,530635,REST2,RL,0.17146207845637218,0.33666666666666667,True
842,553344,REST2,RL,0.11362228014577212,0.019166666666666665,False
843,555651,REST2,RL,0.1385483422588589,0.18,False
844,559053,REST2,RL,0.26292241870516153,0.6675,True
845,561444,REST2,RL,0.137529330052278,0.165,False
846,567052,REST2,RL,0.08971698246448478,0.009166666666666667,False
847,567961,REST2,RL,0.10033483993632894,0.0225,False
848,568963,REST2,RL,0.11128594364925853,0.05583333333333333,False
849,571144,REST2,RL,0.10358793666991817,0.035833333333333335,False
850,573249,REST2,RL,0.15124995569115507,0.2775,True
851,580044,REST2,RL,0.15789560705931133,0.25666666666666665,True
852,580751,REST2,RL,0.135339883775818,0.16916666666666666,False
853,581349,REST2,RL,0.3041962059092311,0.6383333333333333,True
854,587664,REST2,RL,0.17151328363412036,0.26916666666666667,True
855,597869,REST2,RL,0.1314337040276582,0.11833333333333333,False
856,598568,REST2,RL,0.12695521537019155,0.12083333333333333,False
857,599065,REST2,RL,0.09297231008397468,0.005833333333333334,False
858,599671,REST2,RL,0.1385322791671121,0.20166666666666666,False
859,604537,REST2,RL,0.20593167974664767,0.3358333333333333,True
860,611938,REST2,RL,0.2018780064990095,0.3358333333333333,True
861,616645,REST2,RL,0.10750793068724258,0.016666666666666666,False
862,618952,REST2,RL,0.1411242693187899,0.12833333333333333,False
863,622236,REST2,RL,0.12401810329208705,0.09166666666666666,False
864,627549,REST2,RL,0.3084418873888355,0.37583333333333335,True
865,638049,REST2,RL,0.1927145465117273,0.44,True
866,645450,REST2,RL,0.11275890775866033,0.058333333333333334,False
867,654350,REST2,RL,0.1400701483594204,0.18916666666666668,False
868,654754,REST2,RL,0.20253874191149313,0.33,True
869,656253,REST2,RL,0.1192462888861408,0.08333333333333333,False
870,656657,REST2,RL,0.16316695751085822,0.2525,True
871,657659,REST2,RL,0.12535594450835666,0.09916666666666667,False
872,660951,REST2,RL,0.13190872174860868,0.135,False
873,663755,REST2,RL,0.12883286445709177,0.1525,False
874,664757,REST2,RL,0.1304987881243983,0.09583333333333334,False
875,667056,REST2,RL,0.17971784723507,0.355,True
876,671855,REST2,RL,0.1388369817628948,0.13166666666666665,False
877,672756,REST2,RL,0.17878330508239965,0.3925,True
878,679568,REST2,RL,0.10374667083196341,0.0275,False
879,679770,REST2,RL,0.1289280160401671,0.09833333333333333,False
880,690152,REST2,RL,0.13362389115077836,0.17166666666666666,False
881,695768,REST2,RL,0.2857386325696146,0.6825,True
882,702133,REST2,RL,0.16455291660993093,0.31916666666666665,True
883,715950,REST2,RL,0.11748572754140144,0.05583333333333333,False
884,724446,REST2,RL,0.11856983879842478,0.056666666666666664,False
885,725751,REST2,RL,0.1635350369850199,0.3025,True
886,729557,REST2,RL,0.13183772401392735,0.15583333333333332,False
887,731140,REST2,RL,0.14024380721226007,0.12083333333333333,False
888,735148,REST2,RL,0.3803700576138436,0.6141666666666666,True
889,744553,REST2,RL,0.1608441685520186,0.24833333333333332,False
890,748258,REST2,RL,0.17613734096183867,0.385,True
891,749058,REST2,RL,0.08075491757047308,0.006666666666666667,False
892,753150,REST2,RL,0.12912863598245883,0.0525,False
893,756055,REST2,RL,0.16942771632660797,0.29583333333333334,True
894,769064,REST2,RL,0.15998789061953064,0.2683333333333333,True
895,770352,REST2,RL,0.11460296608337864,0.015,False
896,782561,REST2,RL,0.08780513408464465,0.03166666666666667,False
897,789373,REST2,RL,0.09832633271414193,0.0425,False
898,800941,REST2,RL,0.17042279045439437,0.3725,True
899,803240,REST2,RL,0.12113465067705098,0.09916666666666667,False
900,812746,REST2,RL,0.2345868002679408,0.425,True
901,816653,REST2,RL,0.16756905415679063,0.3025,True
902,820745,REST2,RL,0.0990684786889458,0.028333333333333332,False
903,825048,REST2,RL,0.13135488068658818,0.0975,False
904,833148,REST2,RL,0.09832224391639256,0.024166666666666666,False
905,835657,REST2,RL,0.11357043985154121,0.060833333333333336,False
906,837560,REST2,RL,0.07938418440878997,0.0025,False
907,849264,REST2,RL,0.13834796037953628,0.16,False
908,849971,REST2,RL,0.12664585631970554,0.07583333333333334,False
909,865363,REST2,RL,0.14247865222441877,0.1125,False
910,872562,REST2,RL,0.12000099488784562,0.04833333333333333,False
911,877269,REST2,RL,0.1524669555925449,0.20666666666666667,False
912,889579,REST2,RL,0.17643402435506636,0.3541666666666667,True
913,894067,REST2,RL,0.17954134518346482,0.3775,True
914,894774,REST2,RL,0.18369392095705409,0.415,True
915,898176,REST2,RL,0.22344757467260015,0.51,True
916,899885,REST2,RL,0.12084176562416163,0.05333333333333334,False
917,901442,REST2,RL,0.12844632540410747,0.14,False
918,907656,REST2,RL,0.20205966551681492,0.43416666666666665,True
919,912447,REST2,RL,0.14505516488624812,0.14083333333333334,False
920,922854,REST2,RL,0.256020878702874,0.6716666666666666,True
921,923755,REST2,RL,0.2236203852350108,0.5525,True
922,930449,REST2,RL,0.15159628257223975,0.24333333333333335,False
923,952863,REST2,RL,0.14993889672588126,0.23666666666666666,False
924,955465,REST2,RL,0.17634884591417463,0.36583333333333334,True
925,957974,REST2,RL,0.0943416941727335,0.0033333333333333335,False
926,966975,REST2,RL,0.1033710629549856,0.04,False
927,987983,REST2,RL,0.11048328051068625,0.10083333333333333,False
928,993675,REST2,RL,0.1532471251311388,0.2608333333333333,True
929,994273,REST2,RL,0.12595630435360927,0.10916666666666666,False
930,100206,REST2,LR,0.12351375795872314,0.1225,False
931,100610,REST2,LR,0.1725036833927508,0.325,True
932,101006,REST2,LR,0.16579971940333307,0.24666666666666667,False
933,101309,REST2,LR,0.11897039097670198,0.049166666666666664,False
934,101915,REST2,LR,0.13748663043682596,0.16916666666666666,False
935,102311,REST2,LR,0.22424693908269594,0.495,True
936,102513,REST2,LR,0.10521036958122582,0.035833333333333335,False
937,103414,REST2,LR,0.1457972153018416,0.22666666666666666,False
938,103515,REST2,LR,0.27114220483141244,0.6683333333333333,True
939,103818,REST2,LR,0.16074786479431044,0.2675,True
940,105115,REST2,LR,0.13746453463228359,0.145,False
941,106016,REST2,LR,0.1490653859479655,0.2625,True
942,107321,REST2,LR,0.08459403286866117,0.009166666666666667,False
943,107422,REST2,LR,0.12242633354363607,0.085,False
944,108222,REST2,LR,0.14759999014488612,0.19583333333333333,False
945,109830,REST2,LR,0.14610174069679172,0.14666666666666667,False
946,110007,REST2,LR,0.1745417484430648,0.36916666666666664,True
947,110411,REST2,LR,0.09944538430314137,0.05333333333333334,False
948,110613,REST2,LR,0.19401933827576626,0.3625,True
949,112112,REST2,LR,0.12163423849408114,0.10916666666666666,False
950,112314,REST2,LR,0.10477230242217624,0.028333333333333332,False
951,112920,REST2,LR,0.14952197679355453,0.25833333333333336,True
952,113619,REST2,LR,0.1351658110610592,0.18916666666666668,False
953,113922,REST2,LR,0.17370109259782243,0.3233333333333333,True
954,116524,REST2,LR,0.2787856439771207,0.5566666666666666,True
955,118124,REST2,LR,0.18203419850563587,0.3875,True
956,118528,REST2,LR,0.14188758470540422,0.1475,False
957,119126,REST2,LR,0.1636835853972534,0.31333333333333335,True
958,121416,REST2,LR,0.14908074655661185,0.24416666666666667,False
959,122822,REST2,LR,0.167738847493415,0.35083333333333333,True
960,123117,REST2,LR,0.21838543976981248,0.5575,True
961,124422,REST2,LR,0.10872325053641897,0.0575,False
962,124826,REST2,LR,0.09034579051391647,0.04,False
963,127630,REST2,LR,0.18554349089777206,0.4475,True
964,128632,REST2,LR,0.13296577296265893,0.1175,False
965,129028,REST2,LR,0.13344479680534144,0.16916666666666666,False
966,129129,REST2,LR,0.17882233857582452,0.3491666666666667,True
967,129634,REST2,LR,0.10436619404631135,0.07166666666666667,False
968,130013,REST2,LR,0.14877145962265917,0.16333333333333333,False
969,130316,REST2,LR,0.2387093350536972,0.5983333333333334,True
970,130417,REST2,LR,0.19896478372049556,0.4241666666666667,True
971,131217,REST2,LR,0.1235324877893802,0.11166666666666666,False
972,131823,REST2,LR,0.09537976632502944,0.043333333333333335,False
973,132017,REST2,LR,0.16599155322855796,0.3,True
974,133019,REST2,LR,0.1402218873693772,0.14333333333333334,False
975,134021,REST2,LR,0.09553751589342144,0.015833333333333335,False
976,134223,REST2,LR,0.13898583225091016,0.11166666666666666,False
977,134425,REST2,LR,0.1573067245453691,0.17083333333333334,False
978,134728,REST2,LR,0.17134166973668438,0.325,True
979,135528,REST2,LR,0.12280665372297572,0.10083333333333333,False
980,135730,REST2,LR,0.1474153503979621,0.22666666666666666,False
981,135932,REST2,LR,0.10442013840214384,0.04083333333333333,False
982,136833,REST2,LR,0.1884307369966069,0.3475,True
983,137229,REST2,LR,0.19099588158689274,0.48083333333333333,True
984,137633,REST2,LR,0.16529628385994224,0.27666666666666667,True
985,138231,REST2,LR,0.1704753484157545,0.30666666666666664,True
986,139233,REST2,LR,0.1798414732232579,0.45916666666666667,True
987,139637,REST2,LR,0.16594822118272806,0.3358333333333333,True
988,139839,REST2,LR,0.11558640704695662,0.05333333333333334,False
989,140117,REST2,LR,0.09473215615749107,0.0475,False
990,141119,REST2,LR,0.29736193175663544,0.6566666666666666,True
991,141826,REST2,LR,0.21442771170700203,0.5091666666666667,True
992,144125,REST2,LR,0.20449986304692738,0.445,True
993,144731,REST2,LR,0.2801038404819756,0.6158333333333333,True
994,146129,REST2,LR,0.14586314777937434,0.20416666666666666,False
995,146432,REST2,LR,0.1296714472343588,0.09833333333333333,False
996,146533,REST2,LR,0.13177247672752584,0.115,False
997,146937,REST2,LR,0.15389459464655378,0.2725,True
998,148133,REST2,LR,0.11900375922271621,0.08666666666666667,False
999,149236,REST2,LR,0.12405957500543484,0.08666666666666667,False
1000,149337,REST2,LR,0.13681914224045325,0.14666666666666667,False
1001,149539,REST2,LR,0.15071611702589655,0.18333333333333332,False
1002,149842,REST2,LR,0.13248602720453473,0.11583333333333333,False
1003,150625,REST2,LR,0.12170032147282311,0.085,False
1004,150928,REST2,LR,0.0971656864612341,0.045,False
1005,151627,REST2,LR,0.12186023471970416,0.07083333333333333,False
1006,152831,REST2,LR,0.13713628130480277,0.18666666666666668,False
1007,153227,REST2,LR,0.13852109320500408,0.1325,False
1008,154229,REST2,LR,0.16067578198469998,0.25416666666666665,True
1009,154532,REST2,LR,0.17417683111251825,0.3333333333333333,True
1010,154734,REST2,LR,0.1363401965173408,0.16083333333333333,False
1011,154835,REST2,LR,0.13393179669663116,0.10333333333333333,False
1012,154936,REST2,LR,0.20245441251883553,0.48083333333333333,True
1013,155635,REST2,LR,0.19319474917304713,0.42916666666666664,True
1014,155938,REST2,LR,0.10563705240399905,0.04416666666666667,False
1015,157942,REST2,LR,0.19010934487682968,0.4225,True
1016,158035,REST2,LR,0.10541310596009885,0.023333333333333334,False
1017,159239,REST2,LR,0.14109886541654096,0.17166666666666666,False
1018,159340,REST2,LR,0.1905122086795015,0.4725,True
1019,159441,REST2,LR,0.18448798601859606,0.3725,True
1020,160830,REST2,LR,0.2642203389419495,0.595,True
1021,161731,REST2,LR,0.13881569800902557,0.18583333333333332,False
1022,162329,REST2,LR,0.18965684646308825,0.4033333333333333,True
1023,162733,REST2,LR,0.1600218041384028,0.29583333333333334,True
1024,164030,REST2,LR,0.09501624205174307,0.015,False
1025,164939,REST2,LR,0.19770686208677285,0.4508333333333333,True
1026,167238,REST2,LR,0.15259702609075226,0.2425,False
1027,168240,REST2,LR,0.2927136235331244,0.6641666666666667,True
1028,169949,REST2,LR,0.15208254674145563,0.245,False
1029,170631,REST2,LR,0.21742421012266333,0.475,True
1030,171633,REST2,LR,0.22091072886357518,0.4625,True
1031,172938,REST2,LR,0.19640691521006573,0.4791666666666667,True
1032,173435,REST2,LR,0.11135329976370142,0.056666666666666664,False
1033,173536,REST2,LR,0.10235958243826677,0.045,False
1034,173738,REST2,LR,0.15798935482555312,0.29583333333333334,True
1035,173839,REST2,LR,0.24895872885582165,0.5866666666666667,True
1036,173940,REST2,LR,0.1036095785900159,0.0425,False
1037,174437,REST2,LR,0.19571225667787895,0.425,True
1038,175035,REST2,LR,0.26703921953352405,0.6283333333333333,True
1039,175237,REST2,LR,0.11010747430907225,0.09333333333333334,False
1040,175338,REST2,LR,0.0967933699934503,0.019166666666666665,False
1041,175439,REST2,LR,0.3368100624663054,0.7725,True
1042,175742,REST2,LR,0.12349666859296955,0.075,False
1043,176037,REST2,LR,0.18577713962157705,0.44416666666666665,True
1044,178950,REST2,LR,0.10122816228287503,0.04666666666666667,False
1045,179346,REST2,LR,0.10582263855692126,0.06416666666666666,False
1046,181131,REST2,LR,0.23497346880149866,0.5591666666666667,True
1047,181232,REST2,LR,0.11264224328373025,0.04083333333333333,False
1048,183034,REST2,LR,0.12379958608767604,0.13416666666666666,False
1049,185139,REST2,LR,0.15788734537581328,0.3075,True
1050,185442,REST2,LR,0.1198138241703082,0.08,False
1051,186141,REST2,LR,0.1447598603883715,0.2275,False
1052,186444,REST2,LR,0.14089646014522078,0.14416666666666667,False
1053,187345,REST2,LR,0.08099264948529404,0.011666666666666667,False
1054,188448,REST2,LR,0.09342685690010046,0.015833333333333335,False
1055,188549,REST2,LR,0.11966199709185919,0.07333333333333333,False
1056,189450,REST2,LR,0.21653769742730206,0.49416666666666664,True
1057,191033,REST2,LR,0.10775380781944198,0.0275,False
1058,192035,REST2,LR,0.1189116015095955,0.08,False
1059,192136,REST2,LR,0.11625362383303518,0.059166666666666666,False
1060,192843,REST2,LR,0.14218985213293656,0.16166666666666665,False
1061,194645,REST2,LR,0.10768995325703187,0.07666666666666666,False
1062,194746,REST2,LR,0.18942889756408451,0.37083333333333335,True
1063,195445,REST2,LR,0.09329782760064358,0.021666666666666667,False
1064,195849,REST2,LR,0.15362069582169555,0.2633333333333333,True
1065,195950,REST2,LR,0.1376834081242305,0.15166666666666667,False
1066,197348,REST2,LR,0.17984639534919752,0.38333333333333336,True
1067,198855,REST2,LR,0.10483098611378222,0.056666666666666664,False
1068,199453,REST2,LR,0.14254280941838218,0.19416666666666665,False
1069,199958,REST2,LR,0.15454824227050104,0.2758333333333333,True
1070,200008,REST2,LR,0.18245300711828652,0.43,True
1071,200311,REST2,LR,0.11327705252276635,0.09833333333333333,False
1072,200614,REST2,LR,0.2029459022911103,0.5141666666666667,True
1073,201111,REST2,LR,0.11908104897426124,0.085,False
1074,202719,REST2,LR,0.12301137253293758,0.1,False
1075,203418,REST2,LR,0.11802267705115757,0.0825,False
1076,203923,REST2,LR,0.16055198699388665,0.28583333333333333,True
1077,204319,REST2,LR,0.13541131232952733,0.13916666666666666,False
1078,204521,REST2,LR,0.16067644677482673,0.3075,True
1079,204622,REST2,LR,0.16537794053295712,0.2916666666666667,True
1080,205119,REST2,LR,0.13736231139107666,0.14083333333333334,False
1081,206222,REST2,LR,0.15090931995314763,0.20583333333333334,False
1082,208125,REST2,LR,0.10397030102742277,0.035833333333333335,False
1083,208327,REST2,LR,0.09202841349288599,0.020833333333333332,False
1084,209228,REST2,LR,0.1506938329710069,0.22416666666666665,False
1085,210415,REST2,LR,0.25034338866042627,0.6116666666666667,True
1086,211215,REST2,LR,0.11029980558608125,0.0425,False
1087,211316,REST2,LR,0.15797123529636758,0.2633333333333333,True
1088,211922,REST2,LR,0.14664406311425177,0.22583333333333333,False
1089,212015,REST2,LR,0.10343464586593987,0.04583333333333333,False
1090,212419,REST2,LR,0.12367311747039572,0.07333333333333333,False
1091,213421,REST2,LR,0.18029520751188888,0.38166666666666665,True
1092,214019,REST2,LR,0.19099236466509756,0.4791666666666667,True
1093,214221,REST2,LR,0.09397649728695448,0.0375,False
1094,214423,REST2,LR,0.19552192527353274,0.4675,True
1095,214524,REST2,LR,0.14295296537379498,0.19166666666666668,False
1096,220721,REST2,LR,0.13865753965208125,0.1975,False
1097,221319,REST2,LR,0.20323951724514971,0.4375,True
1098,227432,REST2,LR,0.27271218923696755,0.6525,True
1099,228434,REST2,LR,0.18449685106242952,0.2675,True
1100,248339,REST2,LR,0.14785378917525804,0.18333333333333332,False
1101,250932,REST2,LR,0.1296182357534494,0.10666666666666667,False
1102,255639,REST2,LR,0.11548519915924355,0.06916666666666667,False
1103,257542,REST2,LR,0.15526156122256415,0.24666666666666667,False
1104,257845,REST2,LR,0.1670015956258783,0.31,True
1105,268850,REST2,LR,0.1116191802859737,0.0425,False
1106,285446,REST2,LR,0.11534986998309238,0.08166666666666667,False
1107,293748,REST2,LR,0.19328368862635747,0.495,True
1108,297655,REST2,LR,0.10852825441594471,0.05,False
1109,298051,REST2,LR,0.29080072192768913,0.6958333333333333,True
1110,299154,REST2,LR,0.14170974200649752,0.15916666666666668,False
1111,300618,REST2,LR,0.08372847280125406,0.0025,False
1112,303119,REST2,LR,0.14395669207444964,0.1375,False
1113,304727,REST2,LR,0.18333751174993543,0.375,True
1114,308331,REST2,LR,0.22639666791210705,0.5308333333333334,True
1115,309636,REST2,LR,0.09231008270862648,0.005,False
1116,310621,REST2,LR,0.13550214925020546,0.1225,False
1117,316633,REST2,LR,0.11770841523169288,0.04083333333333333,False
1118,316835,REST2,LR,0.13625922746428407,0.13,False
1119,318637,REST2,LR,0.14538412422532684,0.20083333333333334,False
1120,336841,REST2,LR,0.12832769673605807,0.095,False
1121,361941,REST2,LR,0.11124188263043187,0.10083333333333333,False
1122,371843,REST2,LR,0.14424360217148313,0.1775,False
1123,377451,REST2,LR,0.11804517336396884,0.06583333333333333,False
1124,380036,REST2,LR,0.17549127359029293,0.3616666666666667,True
1125,381038,REST2,LR,0.14235457822645345,0.1875,False
1126,386250,REST2,LR,0.11525552823657094,0.04833333333333333,False
1127,387959,REST2,LR,0.1520354875003587,0.19916666666666666,False
1128,393247,REST2,LR,0.18350082282663863,0.4075,True
1129,393550,REST2,LR,0.12502598809395954,0.0925,False
1130,395251,REST2,LR,0.170665373562192,0.34833333333333333,True
1131,395756,REST2,LR,0.13646674657048316,0.17166666666666666,False
1132,397154,REST2,LR,0.13085522607928038,0.15333333333333332,False
1133,397760,REST2,LR,0.21207355252062846,0.4841666666666667,True
1134,412528,REST2,LR,0.14094236914342426,0.19416666666666665,False
1135,414229,REST2,LR,0.16591266213183894,0.3233333333333333,True
1136,432332,REST2,LR,0.10075301224856269,0.0275,False
1137,433839,REST2,LR,0.18697137032262204,0.39166666666666666,True
1138,436845,REST2,LR,0.15602204563552466,0.23833333333333334,False
1139,449753,REST2,LR,0.14439015423564674,0.16416666666666666,False
1140,459453,REST2,LR,0.1328388032464059,0.18416666666666667,False
1141,479762,REST2,LR,0.12176298680223473,0.14166666666666666,False
1142,495255,REST2,LR,0.1983899384583916,0.46166666666666667,True
1143,499566,REST2,LR,0.14347519257225982,0.19583333333333333,False
1144,510326,REST2,LR,0.13614000718205466,0.15166666666666667,False
1145,517239,REST2,LR,0.20391878017147183,0.425,True
1146,520228,REST2,LR,0.10837758315022886,0.03,False
1147,524135,REST2,LR,0.10836249208935066,0.025833333333333333,False
1148,525541,REST2,LR,0.15372502815090874,0.265,True
1149,529549,REST2,LR,0.16457178828759225,0.2808333333333333,True
1150,529953,REST2,LR,0.10762929624118636,0.05,False
1151,530635,REST2,LR,0.16974042662003,0.27666666666666667,True
1152,553344,REST2,LR,0.10506334922677162,0.0375,False
1153,555651,REST2,LR,0.1383298051050898,0.16583333333333333,False
1154,559053,REST2,LR,0.22463468692413036,0.5758333333333333,True
1155,561444,REST2,LR,0.2063000794135408,0.4191666666666667,True
1156,567052,REST2,LR,0.10072583354081689,0.028333333333333332,False
1157,567961,REST2,LR,0.10232217781976465,0.029166666666666667,False
1158,568963,REST2,LR,0.09964023574820599,0.0425,False
1159,571144,REST2,LR,0.10122600714286506,0.028333333333333332,False
1160,573249,REST2,LR,0.1028154888498837,0.05416666666666667,False
1161,580044,REST2,LR,0.15665164621827277,0.25,False
1162,580751,REST2,LR,0.17976518639430844,0.29333333333333333,True
1163,581349,REST2,LR,0.2301960013241855,0.5708333333333333,True
1164,587664,REST2,LR,0.1376786320675897,0.14,False
1165,597869,REST2,LR,0.15109916294011697,0.23833333333333334,False
